473,38538
474,38466
475,38785
476,38732
477,38988
478,39002
479,38725
480,39178
481,39209
482,39258
483,39215
484,39387
485,39286
486,39512
487,39465
488,39573
489,39575
490,39807
491,39730
492,39831
493,39741
494,39768
495,39623
496,40039
497,39909
498,39656
499,39847
500,39728
501,39660
502,39933
503,39782
504,40072
505,39816
506,39911
507,39713
508,39532
509,39524
510,39489
511,39350
512,39563
513,39617
514,39404
515,39534
516,39380
517,39015
518,39233
519,39332
520,38798
521,38954
522,39101
523,38609
524,38562
525,38688
526,38493
527,38136
528,38459
529,38654
530,38456
531,38284
532,37683
533,37632
534,37556
535,37608
536,37516
537,36777
538,37330
539,36892
540,36983
541,36510
542,36310
543,36303
544,36228
545,36419
546,35992
547,35592
548,35625
549,35179
550,34991
551,34876
552,35118
553,35111
554,34753
555,34346
556,34249
557,34010
558,33758
559,33438
560,33415
561,32595
562,33174
563,32734
564,32578
565,32186
566,32121
567,31850
568,31823
569,31265
570,31456
571,31239
572,30574
573,30790
574,30195
575,30218
576,29958
577,29761
578,29718
579,29313
580,28975
581,28820
582,28711
583,28179
584,27650
585,28104
586,27746
587,27114
588,27236
589,26723
590,26400
591,26707
592,26066
593,26005
594,25917
595,25407
596,25319
597,24673
598,24714
599,24276
600,24154
601,23964
602,24022
603,23553
604,23364
605,22795
606,22620
607,22379
608,22659
609,21667
610,21990
611,21665
612,21203
613,21260
614,20906
615,20609
616,20048
617,20124
618,19876
619,19639
620,19657
621,19384
622,18979
623,18690
624,18604
625,18018
626,18031
627,17550
628,17825
629,17231
630,17240
631,16767
632,16664
633,16339
634,16506
635,15997
636,15904
637,15811
638,15361
639,15099
640,14992
641,14811
642,14470
643,14232
644,14215
645,13900
646,13747
647,13349
648,13255
649,13298
650,12865
651,12568
652,12506
653,12347
654,12249
655,11929
656,11899
657,11439
658,11396
659,11251
660,11251
661,10925
662,10650
663,10659
664,10475
665,10128
666,10012
667,9945
668,9778
669,9623
670,9374
671,9207
672,9082
673,8875
674,8740
675,8662
676,8478
677,8352
678,8068
679,8064
680,7842
681,7679
682,7723
683,7525
684,7361
685,7248
686,7125
687,6873
688,6877
689,6697
690,6612
691,6326
692,6339
693,6136
694,6060
695,5969
696,5766
697,5878
698,5704
699,5465
700,5510
701,5195
702,5273
703,4991
704,4982
705,4925
706,4748
707,4654
708,4577
709,4525
710,4371
711,4335
712,4234
713,4044
714,4053
715,3992
716,3811
717,3794
718,3721
719,3512
720,3631
721,3534
722,3400
723,3263
724,3175
725,3200
726,3019
727,3081
728,2863
729,2959
730,2743
731,2813
732,2724
733,2561
734,2681
735,2551
736,2429
737,2398
738,2331
739,2202
740,2290
741,2121
742,2105
743,2074
744,2035
745,2021
746,1883
747,1888
748,1813
749,1822
750,1777
751,1731
752,1732
753,1568
754,1581
755,1591
756,1508
757,1484
758,1441
759,1449
760,1376
761,1283
762,1326
763,1275
764,1184
765,1186
766,1153
767,1156
768,1054
769,1000
770,1065
771,968
772,1017
773,1030
774,881
775,952
776,836
777,856
778,884
779,878
780,721
781,769
782,765
783,725
784,767
785,713
786,698
787,682
788,599
789,598
790,639
791,587
792,525
793,534
794,516
795,536
796,507
797,479
798,449
799,431
800,445
801,423
802,397
803,431
804,386
805,375
806,361
807,361
808,327
809,327
810,313
811,324
812,301
813,277
814,288
815,293
816,281
817,272
818,227
819,247
820,244
821,181
822,216
823,210
824,209
825,193
826,175
827,185
828,188
829,184
830,172
831,174
832,177
833,154
834,160
835,135
836,151
837,122
838,130
839,122
840,129
841,119
842,105
843,109
844,112
845,88
846,100
847,96
848,82
849,82
850,77
851,78
852,89
853,84
854,70
855,76
856,75
857,63
858,73
859,61
860,61
861,54
862,50
863,54
864,44
865,60
866,52
867,51
868,38
869,41
870,50
871,37
872,42
873,44
874,31
875,46
876,31
877,17
878,30
879,26
880,27
881,24
882,24
883,28
884,17
885,25
886,27
887,33
888,25
889,14
890,17
891,20
892,13
893,19
894,16
895,15
896,18
897,20
898,18
899,13
900,13
901,10
902,13
903,5
904,20
905,9
906,7
907,8
908,14
909,6
910,6
911,5
912,10
913,8
914,1
915,11
916,3
917,5
918,7
919,4
920,3
921,7
922,2
923,8
924,6
925,5
926,2
927,4
928,1
929,6
930,4
931,5
932,4
933,4
934,1
935,0
936,3
937,1
938,0
939,2
940,3
941,6
942,2
943,0
944,4
945,2
946,0
947,0
948,1
949,0
950,2
951,1
952,0
953,0
954,1
955,0
956,2
957,0
958,2
959,3
960,0
961,0
962,1
963,1
964,2
965,0
966,0
967,0
968,0
969,1
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
